docid	tm_author	tm_title	tm_year	review_year	rownum	review_title	prize_author	bestseller_year	is_bestseller	obscure	firstpub	birthyear	us_national	lowest_date	standard_auth	review_wordcount	review_sentiment
uc1.$b104523	wilson, william edward	crescent city, a novel	1947.0	1947.0	3468.0	crescent city	False		False	False	1947	1906.0	False	1947	wilson, william edwa	10610.0	3.581574996590001
mdp.39015033350169	wilson, william edward	abe lincoln of pigeon creek,	1949.0	1949.0	682.0	abe lincoln of pigeon creek.	False		False	False	1949	1906.0	False	1949	wilson, william edwa	3000.0	3.81514205812
mdp.39015059516438	winslow, thyra (samter) mrs	show business	1926.0	1926.0	1155.0	show business.	False		False	False	1926	1893.0	False	1926	winslow, thyra (samt	5910.0	3.39281828074
uc1.32106019071916	wodehouse, p. g., (pelham grenville)	psmith, journa	1923.0	1916.0	372.0	psmith, journalist.	False		False	False	1923	1881.0	False	1916	wodehouse, p. g., (p	5140.0	3.67984725302
osu.32435058030768	owen, frank	teen-age companion	1946.0	1946.0	3164.0	teen-age companion.	False		False	False	1946	1893.0	True	1946	owen, frank	1350.0	3.72695707071
mdp.39015018386576	ostenso, martha	mandrake roo	1938.0	1938.0	2778.0	the mandrake root.	False		False	False	1938	1900.0	True	1938	ostenso, martha	2450.0	3.24488262911
uc1.$b103271	winther, sophus keith	take all to nebraska	1936.0	1936.0	3822.0	take all to nebraska.	False		False	False	1936	1893.0	False	1936	winther, sophus keit	2550.0	3.91002061856
uc1.$b71764	winther, sophus keith	mortgage your heart	1937.0	1937.0	5034.0	mortgage your heart.	False		False	False	1937	1893.0	False	1937	winther, sophus keit	4090.0	3.41828223625
uc1.$b71765	winther, sophus keith	this passion never dies	1938.0	1938.0	5195.0	this passion never dies.	False		False	False	1938	1893.0	False	1938	winther, sophus keit	2770.0	3.58014755198
uc1.$b63981	winther, sophus keith	beyond the garden gate	1946.0	1946.0	3786.0	beyond the garden gate.	False		False	False	1946	1893.0	False	1946	winther, sophus keit	1900.0	3.75426136364
mdp.39015063947579	ostenso, martha	prologue to 	1932.0	1932.0	878.0	prologue to love.	False		False	False	1932	1900.0	True	1932	ostenso, martha	2590.0	3.64781188066
uc1.$b301786	malkus, alida	caravans to sant	1928.0	1928.0	2463.0	caravans to santa fe.	False		False	False	1928	1895.0	False	1928	malkus, alida	800.0	3.45352112676
mdp.39015048902681	maltz, albert	cross and the arrow	1944.0	1944.0	1677.0	the cross and the arrow.	False		False	False	1944	1908.0	False	1944	maltz, albert	4890.0	3.63996082272
mdp.39015020063130	miln, louise (jordan), mrs	by soochow waters	1929.0	1929.0	2597.0	by soochow waters.	False		False	False	1929	1864.0	True	1929	miln, louise (jordan	1180.0	3.4332177531200005
uc1.$b105293	longstreet, stephen	decade, 1929-	1940.0	1940.0	2102.0	decade, 1929-1939.	False		False	False	1940	1907.0	True	1940	longstreet, stephen	4530.0	3.5828557266300005
uc1.$b245028	mcfee, william	north of suez	1930.0	1930.0	2610.0	north of suez.	False		False	False	1930	1881.0	False	1930	mcfee, william	3710.0	3.52049369869
mdp.39015059430036	mcfee, william	harbourmaster	1931.0	1932.0	3402.0	harbourmaster.	False		False	False	1931	1881.0	False	1931	mcfee, william	11400.0	3.4595902784900003
mdp.39015059430051	mcfee, william	more harbours of memory	1934.0	1934.0	2041.0	more harbours of memory.	False		False	False	1934	1881.0	False	1934	mcfee, william	6560.0	3.834165477890001
uc1.$b783466	mcfee, william	spenlove in arcady	1941.0	1941.0	248.0	spenlove in arcady.	False		False	False	1941	1881.0	False	1941	mcfee, william	3090.0	3.74706138441
uc1.$b783373	mcfee, william	ship to shore	1944.0	1944.0	4482.0	ship to shore.	False		False	False	1944	1881.0	False	1944	mcfee, william	3170.0	3.57492654261
uc1.$b105783	mcfee, william	in the first watch	1946.0	1946.0	1401.0	in the first watch.	False		False	False	1946	1881.0	False	1946	mcfee, william	4330.0	3.80340909091
uc1.$b783599	mcfee, william	family trouble	1949.0	1949.0	4543.0	family trouble.	False		False	False	1949	1881.0	False	1949	mcfee, william	2140.0	3.54440976866
mdp.39015063588480	mcintyre, john thomas	museum murde	1929.0	1929.0	4922.0	museum murder.	False		False	False	1929	1871.0	True	1929	mcintyre, john thoma	290.0	3.3886962552
mdp.39015002215245	mckay, claude	home to harlem	1928.0	1928.0	4350.0	home to harlem.	False		False	False	1928	1890.0	True	1928	mckay, claude	8440.0	3.38376575241
inu.30000007418811	mckay, claude	banana bottom	1933.0	1933.0	970.0	banana bottom.	False		False	False	1933	1890.0	True	1933	mckay, claude	2650.0	3.75312199808
uc1.$b301766	mckee, ruth eleanor	under one ro	1936.0	1936.0	5586.0	under one roof.	False		False	False	1936	1903.0	False	1936	mckee, ruth eleanor	1310.0	3.73006185567
uc2.ark+=13960=t9f47k176	mckenna, stephen	education of 	1921.0	1921.0	1997.0	education of eric lane.	False		False	False	1921	1888.0	False	1921	mckenna, stephen	4810.0	2.50060080107
mdp.39015048893989	london, jack	turtles of tasma	1916.0	1916.0	507.0	turtles of tasman.	False		False	False	1916	1876.0	True	1916	london, jack	3300.0	3.51482815965
mdp.39015059414733	mckenna, stephen	shadow of guy	1928.0	1929.0	5944.0	shadow of guy denver.	False		False	False	1928	1888.0	False	1928	mckenna, stephen	3120.0	3.24067652951
mdp.39015019799777	mclaverty, michael	in this thy day	1945.0	1947.0	280.0	in this thy day.	False		False	False	1945	1904.0	False	1945	mclaverty, michael	1880.0	3.82861562258
nyp.33433076076086	london, jack	on the makaloa m	1916.0	1919.0	2162.0	on the makaloa mat.	False		False	False	1916	1876.0	True	1916	london, jack	2570.0	3.841127482380001
uc1.b3116712	mclaverty, michael	three brothers	1948.0	1948.0	3305.0	the three brothers.	False		False	False	1948	1904.0	False	1948	mclaverty, michael	3570.0	3.58779530475
uc1.$b783372	mcfee, william	sailors of fortune	1929.0	1929.0	3130.0	sailors of fortune.	False		False	False	1929	1881.0	False	1929	mcfee, william	1850.0	3.2915221914
mdp.39015059430093	mcfee, william	pilgrims of adversity	1928.0	1928.0	1246.0	pilgrims of adversity.	False		False	False	1928	1881.0	False	1928	mcfee, william	5480.0	3.3579029734
osu.32435008126716	malvern, gladys	dancing star	1942.0	1942.0	2781.0	dancing star: the story of anna pavlova; 11.	False		False	False	1942	1897.0	True	1942	malvern, gladys	1610.0	3.75137912385
uc2.ark+=13960=t1wd3qz6j	mccutcheon, george barr	west wind 	1920.0	1920.0	632.0	west wind drift.	False		False	False	1920	1866.0	True	1920	mccutcheon, george b	940.0	4.0
uc1.$b244737	lumpkin, grace	to make 	1932.0	1932.0	2538.0	to make my bread.	False		False	False	1932	1892.0	False	1932	lumpkin, grace	3830.0	3.81510123735
uc1.b3754570	mauriac, françois	desert of love	1929.0	1929.0	1145.0	desert of love: tr.	False		False	False	1929	1885.0	False	1929	mauriac, françois	1800.0	3.4443481276
mdp.39015033389381	maurois, andré	weigher of souls	1931.0	1931.0	3514.0	weigher of souls; tr.	False		False	False	1931	1885.0	False	1931	maurois, andré	4410.0	3.61789689514
mdp.39015031241543	lucas, e. v. (edward verrall)	genevra's money	1922.0	1923.0	3419.0	genevra's money.	False		False	False	1922	1868.0	False	1922	lucas, e. v. (edward	4990.0	3.69427829134
uc1.b3687523	lowry, robert	find me i	1948.0	1948.0	1049.0	find me in fire.	False		False	False	1948	1919.0	True	1948	lowry, robert	2780.0	3.47537584241
mdp.39015063935236	maxwell, w. b. (william babington)	to what green alta	1930.0	1930.0	6317.0	to what green altar?	False		False	False	1930	1866.0	False	1930	maxwell, w. b. (will	2350.0	2.99250780437
uc1.$b301828	maxwell, w. b. (william babington)	concave mirror	1931.0	1931.0	3598.0	concave mirror.	False		False	False	1931	1866.0	False	1931	maxwell, w. b. (will	3110.0	3.62331575864
uc1.$b787145	maxwell, w. b. (william babington)	this is my man	1933.0	1933.0	2910.0	this is my man.	False		False	False	1933	1866.0	False	1933	maxwell, w. b. (will	2770.0	3.38904899135
uc1.b3711112	maxwell, william	they came like swallows	1937.0	1937.0	3223.0	they came like swallows.	False		False	False	1937	1908.0	True	1937	maxwell, william	7330.0	3.66802714631
mdp.39015005345619	maxwell, william	time will darken it	1948.0	1948.0	4671.0	time will darken it.	False		False	False	1948	1908.0	True	1948	maxwell, william	7570.0	3.53837548771
pst.000012597444	mccarthy, mary	cast a cold eye	1950.0	1950.0	1447.0	cast a cold eye.	False		False	False	1950	1912.0	True	1950	mccarthy, mary	3960.0	3.71212484994
mdp.39015048898293	mccloy, helen	goblin market	1943.0	1943.0	1539.0	goblin market.	False		False	False	1943	1904.0	True	1943	mccloy, helen	1030.0	3.91824395373
wu.89100296284	lothar, ernst	return to vienna	1949.0	1949.0	432.0	return to vienna.	False		False	False	1949	1890.0	False	1949	lothar, ernst	1790.0	3.557098274
uc1.$b473469	lothar, ernst	beneath another s	1943.0	1943.0	438.0	beneath another sun [tr.	False		False	False	1943	1890.0	False	1943	lothar, ernst	5760.0	3.69363076461
mdp.39015030097573	lothar, ernst	angel with the tr	1943.0	1944.0	4562.0	angel with the trumpet; tr.	False		False	False	1943	1890.0	False	1943	lothar, ernst	3550.0	3.5499510284
pst.000030283879	mccullers, carson	member of the wedding	1946.0	1946.0	1194.0	member of the wedding.	False		False	False	1946	1917.0	True	1946	mccullers, carson	6850.0	3.59043560606
uc2.ark+=13960=t19k45x4b	mccutcheon, george barr	from the h	1916.0	1916.0	1066.0	from the housetops, il	False		False	False	1916	1866.0	True	1916	mccutcheon, george b	1020.0	2.13982815965
uc1.$b57022	mcnichols, charles longstreth	crazy weather	1944.0	1944.0	857.0	crazy weather.	False		False	False	1944	1895.0	True	1944	mcnichols, charles l	5800.0	3.7499387855
uc1.b4099129	meader, stephen w. (stephen warren)	who rides in the dark?	1937.0	1937.0	3451.0	who rides in the dark?	False		False	False	1937	1892.0	False	1937	meader, stephen w. (	2480.0	3.734625789
uc1.$b326325	meader, stephen w. (stephen warren)	shadow in the pines	1942.0	1942.0	3902.0	shadow in the pines; ii.	False		False	False	1942	1892.0	False	1942	meader, stephen w. (	1330.0	3.85137912385
mdp.39015046378983	undset, sigrid	the bridal wreath	1923.0	1923.0	1994.0	bridal wreath: tr.	True		False	False	1923	1882.0	False	1923	undset, sigrid	5930.0	3.69427829134
pst.000065845486	michener, james a. (james albert)	fires of spring	1949.0	1949.0	5614.0	fires of spring.	False		False	False	1949	1907.0	True	1949	michener, james a. (	5970.0	3.2532917224
uc1.$b301862	milburn, george	oklahoma town	1931.0	1931.0	4529.0	oklahoma town.	False		False	False	1931	1906.0	False	1931	milburn, george	3770.0	3.11789689514
mdp.39015016708177	llewellyn, richard	how green was my valley	1939.0	1940.0	1915.0	how green was my valley.	False	1940.0	True	False	1939	1906.0	False	1939	llewellyn, richard	13500.0	3.80959093263
mdp.39015014137262	lipsky, eleazar	people against o'hara	1950.0	1950.0	22.0	people against o'hara.	False		False	False	1950	1911.0	True	1950	lipsky, eleazar	670.0	3.84006936108
wu.89095838025	millar, george reid	horned pigeon	1946.0	1946.0	5651.0	horned pigeon.	False		False	False	1946	1910.0	False	1946	millar, george reid	6430.0	3.69624125874
uc1.$b105283	linklater, eric	private angelo	1945.0	1946.0	5581.0	private angelo.	False		False	False	1945	1899.0	False	1945	linklater, eric	5870.0	3.58759469697
mdp.39015002135617	millar, margaret	fire will freeze	1944.0	1944.0	4809.0	fire will freeze.	True		False	False	1944	1915.0	False	1944	millar, margaret	620.0	3.74282915909
mdp.39015034110778	linklater, eric	impregnable women	1938.0	1938.0	4160.0	the impregnable women.	False		False	False	1938	1899.0	False	1938	linklater, eric	5780.0	3.12582159624
uc1.$b803090	miller, alice duer, mrs	come out of 	1933.0	1934.0	4421.0	come out of the pantry.	False		False	False	1933	1874.0	True	1933	miller, alice duer, 	1850.0	3.7051830718
mdp.39015014862901	miller, helen (topping)	sound of chariots	1947.0	1947.0	3724.0	sound of chariots; a novel of john sevier and the state of franklin.	False		False	False	1947	1884.0	False	1947	miller, helen (toppi	610.0	3.61438515081
uc1.$b106276	miller, mary britton	in the days of thy youth	1943.0	1943.0	2792.0	in the days of thy youth.	False		False	False	1943	1883.0	False	1943	miller, mary britton	3970.0	3.8131290371
mdp.39015000614639	miller, max	he went awa	1933.0	1933.0	3660.0	he went away for a while.	False		False	False	1933	1899.0	True	1933	miller, max	3560.0	3.69373853812
mdp.39015000611650	miller, max	man on the 	1935.0	1935.0	4492.0	the man on the barge.	False		False	False	1935	1899.0	True	1935	miller, max	1160.0	3.5108743897
mdp.39015050604985	millin, sarah gertrude liebson	coming of the lord	1928.0	1928.0	1738.0	coming of the lord.	False		False	False	1928	1889.0	False	1928	millin, sarah gertru	4780.0	3.6934699103699993
mdp.39015050605172	millin, sarah gertrude liebson	what hath a man?	1938.0	1938.0	1932.0	what hath a man?	False		False	False	1938	1889.0	False	1938	millin, sarah gertru	6300.0	3.80610328638
mdp.39015031225371	benefield, barry	april was when it began	1939.0	1939.0	4609.0	april was when it began.	False		False	False	1939	1877.0	True	1939	benefield, barry	3870.0	3.5964648991199994
uc1.$b795542	linklater, eric	magnus merriman	1934.0	1934.0	151.0	magnus merriman.	False		False	False	1934	1899.0	False	1934	linklater, eric	6220.0	3.3772632502999995
mdp.39015059372071	locke, william john	stories near and 	1927.0	1927.0	1810.0	stories near and far.	False		False	False	1927	1863.0	False	1927	locke, william john	1810.0	3.3245412844
uc1.$b243498	merwin, samuel	entertaining angel	1926.0	1926.0	2181.0	entertaining angel.	False		False	False	1926	1874.0	True	1926	merwin, samuel	1860.0	3.69042437432
mdp.39015016777891	merwin, samuel	moment of beauty	1925.0	1925.0	2149.0	moment of beauty.	False		False	False	1925	1874.0	True	1925	merwin, samuel	3360.0	3.12844950213
uc1.b3143008	meller, sidney	home is here	1941.0	1941.0	2554.0	home is here.	False		False	False	1941		True	1941	meller, sidney	3030.0	3.82593897178
uc1.$b301838	medearis, mary	big doc's girl	1942.0	1942.0	3662.0	big doc's girl.	False		False	False	1942		True	1942	medearis, mary	2750.0	3.87614926988
uc1.$b106329	meeker, arthur	vestal virgin	1934.0	1934.0	3998.0	vestal virgin.	False		False	False	1934	1902.0	False	1934	meeker, arthur	2720.0	3.71155492154
mdp.39015033007611	meeker, arthur	ivory mischief	1941.0	1941.0	2279.0	ivory mischief.	False		False	False	1941	1902.0	False	1941	meeker, arthur	4920.0	3.37827117496
uc1.$b243514	meeker, arthur	prairie avenue	1949.0	1949.0	4574.0	prairie avenue.	False		False	False	1949	1902.0	False	1949	meeker, arthur	5140.0	3.72441670382
mdp.39076002619042	meigs, elizabeth bleecker	scarlet hill	1947.0	1947.0	2964.0	scarlet hill; 11.	False		False	False	1947	1923.0	False	1947	meigs, elizabeth ble	430.0	3.74292343387
uc1.b3142996	meller, sidney	roots in the 	1938.0	1938.0	3526.0	roots in the sky.	False		False	False	1938		True	1938	meller, sidney	6240.0	3.71561815336
uc1.$b105292	lofts, norah	blossom like	1939.0	1939.0	4439.0	blossom like the rose.	False		False	False	1939	1904.0	False	1939	lofts, norah	9660.0	3.41586793397
mdp.39015030707478	menen, aubrey	stumbling stone	1949.0	1949.0	5072.0	stumbling stone.	False		False	False	1949	1912.0	False	1949	menen, aubrey	5310.0	3.51957724686
mdp.39015059371909	merrick, elliott	ever the wi	1936.0	1936.0	2529.0	ever the winds blow.	False		False	False	1936	1905.0	False	1936	merrick, elliott	5900.0	3.47505154639
umn.31951002057721w	lofts, norah	requiem for 	1938.0	1938.0	4687.0	requiem for idols.	False		False	False	1938	1904.0	False	1938	lofts, norah	3230.0	3.35433205292
uc1.$b301845	mergendahl, charles	don't wait 	1944.0	1944.0	4025.0	don't wait up for spring.	False		False	False	1944	1919.0	False	1944	mergendahl, charles	2530.0	2.91422974675
mdp.39015080879748	lofts, norah	here was a m	1936.0	1936.0	5292.0	here was a man.	False		False	False	1936	1904.0	False	1936	lofts, norah	2770.0	3.35003436426
uc1.$b105299	lodwick, john	running to paradise	1943.0	1943.0	191.0	running to paradise.	False		False	False	1943	1916.0	False	1943	lodwick, john	4430.0	3.3985278654
mdp.39015059372055	locke, william john	town of tombarel	1930.0	1930.0	4230.0	town of tombarel.	False		False	False	1930	1863.0	False	1930	locke, william john	2820.0	3.5245924384300005
uc1.$b301844	mergendahl, charles	his days ar	1946.0	1946.0	4522.0	his days are as grass.	False		False	False	1946	1919.0	False	1946	mergendahl, charles	3470.0	3.6158459596
uc1.$b301846	merrick, elliott	from this h	1934.0	1934.0	4268.0	from this hill look down; introd.	False		False	False	1934	1905.0	False	1934	merrick, elliott	1900.0	3.77888730385
pst.000029574223	maugham, w. somerset, (william somerset)	razor's edge	1944.0	1944.0	3191.0	razor's edge.	False		False	False	1944	1874.0	False	1944	maugham, w. somerset	11270.0	3.40904638946
uc1.$b106208	maugham, w. somerset, (william somerset)	up at the villa	1941.0	1941.0	2166.0	up at the villa.	False		False	False	1941	1874.0	False	1941	maugham, w. somerset	5770.0	3.38299956465
mdp.39015001145211	maugham, w. somerset, (william somerset)	cosmopolitans	1936.0	1936.0	1865.0	cosmopolitans.	False		False	False	1936	1874.0	False	1936	maugham, w. somerset	3150.0	3.3786156111900003
mdp.39015002602921	marsh, ngaio	death of a peer	1940.0	1940.0	5085.0	death of a peer.	False		False	False	1940	1895.0	False	1940	marsh, ngaio	290.0	3.79809370385
uc1.$b242664	markham, virgil	death in the	1928.0	1928.0	120.0	death in the dusk.	False		False	False	1928	1899.0	False	1928	markham, virgil	2420.0	2.73646322379
uc1.$b242665	markham, virgil	devil drives	1932.0	1932.0	3514.0	devil drives.	False		False	False	1932	1899.0	False	1932	markham, virgil	1050.0	3.70416197975
mdp.39015063935046	markham, virgil	inspector ru	1932.0	1933.0	1994.0	inspector rusby's finale.	False		False	False	1932	1899.0	False	1932	markham, virgil	930.0	3.61498559078
